name;gender;idPer;
Aloma, Ángel;m;929;
Alonso Cortés, César;m;930;
Alonso Fontán, Antón;m;931;
Alonso Millán, Juan José;m;932;
Alonso Naranjo, Rafael;m;933;
Alonso Nava, Isidro;m;934;
Alonso Vaz, J.;m;935;
Alonso de Armiño, Álvaro;;936;
Alonso de Herrera, Gabriel;;937;
Alonso de Medina, Anna;;938;
Alonso de Santos, José Luis;m;939;
Alonso, Abraham;m;940;
Alonso, Alberto;m;941;
Alonso, Alejandro;m;942;
Alonso, Alfredo;m;943;
Alonso, Alicia;f;944;
Alonso, Álvaro;m;945;
Alonso, Ana Belén;f;946;
Alonso, Ana Coyne;;947;
Alonso, Anabel;f;948;
Alonso, Ángel María;;949;
Alonso, Ángel;m;950;
Alonso, Anselmo;;951;
Alonso, Antonio;;952;
Alonso, Carlos Alberto;m;953;
Alonso, Carlos;;954;
Alonso, Chonchi;f;955;
Alonso, Daniel;m;956;
Alonso, David;m;957;
Alonso, Dimma;;958;
Alonso, Eduardo;m;959;
Alonso, Elisa;f;960;
Alonso, Emilio;m;961;
Alonso, Encarna;;962;
Alonso, Enrique;m;963;
Alonso, Esperanza;f;964;
Alonso, Fausto;;965;
Alonso, Fernando;m;966;
Alonso, Florentino;m;967;
Alonso, Francisco;;968;
Alonso, Gregorio;m;969;
Alonso, Guiomar;f;970;
Alonso, Hilarino;m;971;
Alonso, Ira;f;972;
Alonso, Iván;;973;
Alonso, J.M.;m;974;
Alonso, Javi;;975;
Alonso, Javier;m;976;
Alonso, Jesús;m;977;
Alonso, Joan;;978;
Alonso, Jorge Luis;m;979;
Alonso, Jorge;;980;
Alonso, José Luis;m;981;
Alonso, José Manuel;m;982;
Alonso, Jose;m;983;
Alonso, José;m;984;
Alonso, Juan Carlos;m;985;
Alonso, Juan;m;986;
Alonso, Laura;;987;
Alonso, Lola;f;988;
Alonso, Luis Esteban;m;989;
Alonso, Luis M.;;990;
Alonso, Luis;m;991;
Alonso, Manuel;m;992;
Alonso, Margara;f;993;
Alonso, Margarita;;994;
Alonso, Mari Carmen G.;f;995;
Alonso, Maria Conchita;f;996;
Alonso, María Pilar;f;997;
Alonso, María;f;998;
Alonso, Maribel;;999;
Alonso, Mateo;;1000;
Alonso, Mercedes Calderón;;1001;
Alonso, Mercedes;m;1002;
Alonso, Miguel Ángel;m;1003;
Alonso, Miguel;m;1004;
Alonso, Oscar;m;1005;
Alonso, Pablo;;1006;
Alonso, Paco;m;1007;
Alonso, Paulino;;1008;
Alonso, Pedro;m;1009;
Alonso, Pepe;m;1010;
Alonso, Piti;m;1011;
Alonso, Rafael;m;1012;
Alonso, Ramiro;m;1013;
Alonso, Ramón;m;1014;
Alonso, Raquel;f;1015;
Alonso, Raúl;;1016;
Alonso, Rebeca;f;1017;
Alonso, Santiago;m;1018;
Alonso, Sara;f;1019;
Alonso, Sol;m;1020;
Alonso, Tomás;m;1021;
Alonso, Trini;f;1022;
Alonso, Trinidad;;1023;
Alonso, Zacarías;m;1024;
Alonso-Allende, Lucia;f;1025;
Alonso-Pimentel, Gusa;;1026;
Alonso;;1027;
Alonson, Esperanza;f;1028;
Alorda, Caterina;f;1029;
Alotta, Giuseppe;m;1030;
Alov, Aleksandr;;1031;
Alovisetti, Cristina;f;1032;
Aloy, Antoni;m;1033;
Aloy, Francina;f;1034;
Alperi, Jeffe;m;1035;
Alpha, Jacky;m;1036;
Alpha, Jenny;f;1037;
Alpha, Jose;m;1038;
Alpi, Roberto;m;1039;
Alpiarça, Pedro;m;1040;
Alpiste Pons, Miguel A.;;1041;
Alpiste, Emma;;1042;
Alpiste, Sergi;m;1043;
Alpuente, Fernando;;1044;
Alpuente, Moncho;m;1045;
Alpuente, Ricardo;m;1046;
Alquerache, Diego;m;1047;
Alquézar, Emilio;m;1048;
Alquitara;;1049;
Alsina, Joan;m;1050;
Alsina, Jorge;m;1051;
Alsina, Monica;f;1052;
Alsup, Andy;m;1053;
Altabás, Belén;;1054;
Altabaz, Amelia;f;1055;
Altabella, Alicia;f;1056;
Altable, José;;1057;
Altable, Luis;;1058;
Altamirano, Pedro;m;1059;
Altares, Julia;f;1060;
Altares, Manuel;m;1061;
Altares, Pedro;m;1062;
Altberg, Marcela;f;1063;
Alted, Mercedes;;1064;
Alted, Pancho;;1065;
Alterio, Ernesto;m;1066;
Alterio, Héctor;m;1067;
Altés, Maribel;f;1068;
Altevogt, Dirke;f;1069;
Altieri, Ezio;;1070;
Altieri, Stefano;m;1071;
Altimira, Marta;f;1072;
Altman, Dagmar;f;1073;
Altmann, Bertrand;m;1074;
Altmanová, Jana;f;1075;
Altmeyer, Eric;;1076;
Altorcer, Alexandra;f;1077;
Altun, Marie-Christine;;1078;
Altuna, Asier;;1079;
Alty, Grace;f;1080;
Alunda, Manuel;m;1081;
Alvarado, Alejandro;m;1082;
Alvarado, Antonio;m;1083;
Alvarado, Daniel;m;1084;
Alvarado, Esteban;m;1085;
Alvarado, Germán;m;1086;
Alvarado, Luis Gustavo;;1087;
Alvarado, Manuel;m;1088;
Alvarado, Mari Carmen;f;1089;
Alvarenga, Verónica;f;1090;
Álvares, Diego;m;1091;
Álvarez Blanco, Germán;;1092;
Álvarez Cano, Antonio;m;1093;
Álvarez Cascos, Francisco;m;1094;
Álvarez El Brujo, Rafael;m;1095;
Álvarez Guedes, Guillermo;m;1096;
Álvarez Indio, Ricardo;m;1097;
Álvarez López, Elbia;;1098;
Álvarez Martínez, José María;;1099;
Álvarez Mata, René;;1100;
Álvarez Puga, Eduardo;m;1101;
Álvarez Rendueles, Mario;m;1102;
Álvarez Rios, María;f;1103;
Álvarez Seoane, Carmen;f;1104;
Álvarez Seoane, Simón;m;1105;
Álvarez Serrano, Manuel;m;1106;
Álvarez de Toledo, Consuelo;f;1107;
Álvarez, Adolfo;m;1108;
Alvarez, Adrian;m;1109;
Álvarez, Alejandro;m;1110;
Álvarez, Alfonso;m;1111;
Alvarez, Alfredo;m;1112;
Álvarez, Alfredo;m;1113;
Álvarez, Alicia;f;1114;
Álvarez, Ana;f;1115;
Álvarez, Ángel;m;1116;
Alvarez, Antonio;m;1117;
Álvarez, Antonio;m;1118;
Álvarez, Arsenio;m;1119;
Álvarez, Beatriz;f;1120;
Álvarez, Blanca;f;1121;
Álvarez, Carlos;;1122;
Álvarez, Carmen;f;1123;
Álvarez, César;;1124;
Álvarez, Coca;;1125;
Álvarez, Cristina;f;1126;
Álvarez, David;;1127;
Álvarez, Diego;m;1128;
Álvarez, Dionisio;m;1129;
Álvarez, Eduardo;;1130;
Álvarez, Elena;f;1131;
Álvarez, Elisa;f;1132;
Álvarez, Emilio;m;1133;
Álvarez, Esteban;;1134;
Álvarez, Fernando;m;1135;
Álvarez, Flora;f;1136;
Álvarez, Francisco;;1137;
Álvarez, Gaby;m;1138;
Álvarez, Héctor;m;1139;
Álvarez, Hugo;m;1140;
Álvarez, Isidro;;1141;
Álvarez, Itziar;f;1142;
Álvarez, Javier M.;m;1143;
Álvarez, Jesús;m;1144;
Álvarez, Joan;;1145;
Álvarez, Jorge Luis;m;1146;
Álvarez, Jorge;m;1147;
Alvarez, José Antonio;m;1148;
Álvarez, José Antonio;m;1149;
Álvarez, José L. Martín;m;1150;
Álvarez, José Manuel;m;1151;
Álvarez, José María;m;1152;
Álvarez, José;m;1153;
Álvarez, Juan Carlos;m;1154;
Alvarez, Juan Luis;m;1155;
Álvarez, Julián;;1156;
Álvarez, Julio;m;1157;
Alvarez, Karina;f;1158;
Álvarez, Leticia;f;1159;
Álvarez, Liam;m;1160;
Álvarez, Lian;m;1161;
Álvarez, Liz;;1162;
Álvarez, Lluís;m;1163;
Álvarez, Luis Rubén;m;1164;
Álvarez, Luis;;1165;
Alvarez, Manolin;m;1166;
Álvarez, Manuel;m;1167;
Álvarez, Mar;;1168;
Álvarez, Marcelo;m;1169;
Álvarez, Marco Antonio;m;1170;
Álvarez, Mari Carmen;f;1171;
Álvarez, María Luz;;1172;
Álvarez, María Teresa;;1173;
Álvarez, María;f;1174;
Álvarez, Marian;;1175;
Álvarez, Maribel;;1176;
Álvarez, Mario;;1177;
Álvarez, Marisa;f;1178;
Álvarez, Marta;;1179;
Álvarez, Mercedes;f;1180;
Álvarez, Mertxe;;1181;
Álvarez, Nacho;;1182;
Alvarez, Nicolás;m;1183;
Álvarez, Óscar;m;1184;
Álvarez, Patricia;f;1185;
Álvarez, Pepa;;1186;
Alvarez, Pepe;m;1187;
Álvarez, Pepe;m;1188;
Alvarez, Pilar;f;1189;
Álvarez, Rafael;m;1190;
Álvarez, Ramón;m;1191;
Álvarez, Regina;;1192;
Álvarez, Ricardo;m;1193;
Álvarez, Roberto;m;1194;
Álvarez, Roger;m;1195;
Álvarez, Rosa;f;1196;
Álvarez, Rubén;;1197;
Álvarez, Salvador;;1198;
Alvarez, Santiago;m;1199;
Álvarez, Santiago;m;1200;
Álvarez, Socorro;;1201;
Álvarez, Sonia;;1202;
Alvarez, Susana;;1203;
Álvarez, Tito;m;1204;
Alvarez, Valentín;;1205;
Álvarez, Valentín;;1206;
Alvarez, Victor M.;;1207;
Alvarez, Víctor;m;1208;
Álvarez, Xosé M.;;1209;
Álvarez-Buhilla, Kike;;1210;
Álvarez-Nóvoa, Carlos;m;1211;
Álvarez-Osorio, Leonor;f;1212;
Álvarez-Ossorio, Pedro;m;1213;
Alvargonzález, Ana;f;1214;
Alvariño, Aurora;f;1215;
Álvaro, Alberto;m;1216;
Álvaro, Alexandra;;1217;
Alvaro, Anne;f;1218;
Álvaro, Enrique;m;1219;
Álvaro, Flora María;f;1220;
Álvaro, Primitivo;;1221;
Álvaro, Ramón;m;1222;
Álvaro, Toni;;1223;
Álvaro, Víctor;m;1224;
Álvaro;m;1225;
Alveberg, Ann;;1226;
Alveberg, Dag;m;1227;
Alves, Gabriela;f;1228;
Alves, Laurinda;f;1229;
Alvés, Luis Fernando;m;1230;
Alvez, Margarita;f;1231;
Alvez, Paco;m;1232;
Alvina, Anicée;f;1233;
Alzamora, Anna;f;1234;
Alzate, Gabriel;;1235;
Alzola, Yolanda;f;1236;
Alzugaray, Enrique;m;1237;
Amachi, Shigeru;m;1238;
Amadio, Chiara;f;1239;
Amado, Carlos;;1240;
Amado, Chisco;m;1241;
Amado, Cruz;m;1242;
Amado, Ignacio;;1243;
Amador hijo, Carlos;m;1244;
Amador, Alfonso;;1245;
Amador, Braulio;;1246;
Amador, Carolina;;1247;
Amador, José;m;1248;
Amador, Rafael;m;1249;
Amador, Raimundo;m;1250;
Amador, Ricardo;m;1251;
Amador, Rosa;f;1252;
Amador, Selina;f;1253;
Amalric, Mathieu;m;1254;
Amancio, Javierín;m;1255;
Amanda;f;1256;
Amandola, Vittorio;m;1257;
Amann, Carlos;;1258;
Amantini, Paola;;1259;
Amar El, Sahli Mimoun;m;1260;
Amar, Samuel;m;1261;
Amar, Tawfik Ould;;1262;
Amaral, Maria;;1263;
Amargós, Joan Albert;m;1264;
Amargos, María Teresa;;1265;
Amarilla, Florencio;m;1266;
Amaro, Francisco;m;1267;
Amaro, Joana;f;1268;
Amaro, Mari Luz;f;1269;
Amaro;;1270;
Amat, Ferran;m;1271;
Amat, Frederic;m;1272;
Amat, Jordi;m;1273;
Amat, Jorge;m;1274;
Amat, Jose;;1275;
Amat, Manuel;m;1276;
Amat, Paco;;1277;
Amat, Sergi;m;1278;
Amate, Jesús;m;1279;
Amate, Juan Antonio;;1280;
Amati, Edmondo;;1281;
Amati, Maurizio;;1282;
Amati, Sandro;;1283;
Amatller, Xavier;m;1284;
Amato, Gerardo;m;1285;
Amato, Jezabelle;f;1286;
Amaya, Adela;f;1287;
Amaya, Carmen;f;1288;
Amaya, Diego;m;1289;
Amaya, Joaquina;f;1290;
Amaya, Manuela;f;1291;
Amaya, Marcela;f;1292;
Amaya, Marta;f;1293;
Amaya, Miguel;m;1294;
Amaya, Remedios;f;1295;
Amaya, Vicente;m;1296;
Amayra, María Isabel;f;1297;
Ambach, Dalia;;1298;
Ambas, Ana María;f;1299;
Amber, Claudia;;1300;
Ambiel, Dominique;m;1301;
Ambite;f;1302;
Ambroisine;m;1303;
Ambrosino, Mario;m;1304;
Ameave, Germán;;1305;
Amechazurra, Gerardo;m;1306;
Amel, Said;m;1307;
Amela, Joaquín J.;;1308;
Amelia;;1309;
Ameller, David;m;1310;
Amenábar, Alejandro;m;1311;
Amendola, Claudio;m;1312;
Amendola, Ferruccio;m;1313;
Amendola, Mario;m;1314;
Amendola, Tony;m;1315;
Amenós, Montse;f;1316;
Amer, María;f;1317;
Ameri, Enrico;m;1318;
Ames-Cooley, Jonathan;;1319;
Amestoy, Alazne;;1320;
Amestoy, Alfredo;m;1321;
Amestoy, Bruno;;1322;
Ametllé, Ruben;m;1323;
Amézaga, Aitor;;1324;
Amezcua, Carmen;f;1325;
Amezcua, Patxi;m;1326;
Amezola, José;m;1327;
Ameztoy, Begoña;f;1328;
Amezua, María;f;1329;
Amich, Joaquin;;1330;
Amich, Jorge;m;1331;
Amichartis, Joaquín;;1332;
Amico, Frédéric;m;1333;
Amicucci, Gianfranco;;1334;
Amidei Migliano, Adriano;m;1335;
Amidou, Souad;f;1336;
Amieva, Xuacu;;1337;
Amigo, Ana;f;1338;
Amigo, Ángel;m;1339;
Amigo, Carmelo;m;1340;
Amigo, Juan;m;1341;
Amigo, Manuel;;1342;
Amigo, Montserrat;f;1343;
Amigo, Rogelio;;1344;
Amigó, Roger;;1345;
Amigo, Rosa M.;;1346;
Amil, Carlos;m;1347;
Amil, Tatiana;f;1348;
Amilibia, Jesús María;m;1349;
Amilibia, José María;m;1350;
Amiranashvili, Amiran;m;1351;
Ammendola, Pino;m;1352;
Amo, Álvaro del;m;1353;
Amo, Beatriz;;1354;
Amón, Santiago;m;1355;
Amoni, Tony;m;1356;
Amor Olmo, Maria;f;1357;
Amor, Amel;f;1358;
Amor, Graciela;f;1359;
Amor, Jay;m;1360;
Amor, Joan Josep;m;1361;
Amor, Lourdes;f;1362;
Amor, María Paz;;1363;
Amor, Miquel;;1364;
Amor, René;m;1365;
Amordeluso, Chiara;f;1366;
Amores, Joaquín;m;1367;
Amores, Rosita;f;1368;
Amorós Ja, Jorge;;1369;
Amorós, Andrés;m;1370;
Amorós, Ángel;m;1371;
Amorós, Francisco;m;1372;
Amorós, Jordi;m;1373;
Amorós, Josep;m;1374;
Amorós, Juan Luis;;1375;
Amorós, Juan;m;1376;
Amorós, Quico;m;1377;
Amorós, Víctor;;1378;
Amorrortu, Kepa;;1379;
Amos, Emma;f;1380;
Amphoux, Jacques;m;1381;
Amposta, Betty;f;1382;
Amposta, José Luis;m;1383;
Amposta, Luis;m;1384;
Ampudia, Isabel;f;1385;
Ampurdanés, Núria P.;;1386;
Amram, Guy;m;1387;
Amrani, Hassan;m;1388;
Amsel, Samuel;m;1389;
Amselem, Daniel F.;;1390;
Amstutz, Roland;m;1391;
Amussen, Julio;;1392;
Amyot, Marc;m;1393;
Ana;f;1394;
Anadón, Socorro;f;1395;
Anaiak, Artza;;1396;
Anamar;f;1397;
Anasal, Arches;;1398;
Anastasio, Javier;;1399;
Anato;m;1400;
Anaut, Alberto;m;1401;
Anaya, Elena;f;1402;
Anaya, José González;m;1403;
Anaya, Manuel G.;;1404;
Anaya, Manuel;m;1405;
Anaya, Marina;;1406;
Anaya, Servanda;f;1407;
Ancarola, Rocco;m;1408;
Anchóriz, Leo;m;1409;
Anciones, Verónica;f;1410;
Anconina, Richard;m;1411;
Anda, Ana;;1412;
Anda, Beatriz;;1413;
Anda, Miguel;;1414;
Anda, Montse;f;1415;
Andany, Jesusa;f;1416;
Andeme, Antonio;m;1417;
Andere, Jacqueline;f;1418;
Anders, Christian;m;1419;
Andersen, Eric;m;1420;
Andersen, Gunner;m;1421;
Andersen, Hans Christian;m;1422;
Anderson, Axel;m;1423;
Anderson, Bill;;1424;
Anderson, Carl;m;1425;
Anderson, Damian;;1426;
Anderson, David;;1427;
Anderson, Gelana;;1428;
Anderson, Ivan G.;m;1429;
Anderson, Kenneth;m;1430;
Anderson, Lloyd;m;1431;
Anderson, Melissa Sue;f;1432;
Anderson, Michael J.;m;1433;
Anderson, Miles;m;1434;
Anderson, Norm;m;1435;
Anderson, Rebeca;f;1436;
Anderson, Walter;m;1437;
Anderson, William M.;;1438;
Andersson, Benny;m;1439;
Andersson, Bibi;f;1440;
Andersson, Harriet;f;1441;
Andina, Maria M.;f;1442;
Andina, Marina;f;1443;
Andino, Patricia;;1444;
Andión, Patxi;m;1445;
Andó, Mantine;f;1446;
Andolfi, Marco Antonio;m;1447;
Andonegui, Teresa;f;1448;
Andoval, Encarna;f;1449;
Andrada, Frank;;1450;
Andrada, José;m;1451;
Andrade, Adelina;f;1452;
Andrade, Gustavo;;1453;
Andrade, Isabel;f;1454;
Andrade, João José;m;1455;
Andrade, José;m;1456;
Andrade, Linda;f;1457;
Andrade, Manuel;m;1458;
Andrade, Martín;m;1459;
Andrade, Paché;m;1460;
André, Carole;f;1461;
André, Iris;f;1462;
André, Max;m;1463;
Andrea, Norma;f;1464;
Andrée, Leif;m;1465;
Andrei, Christophe;m;1466;
Andreini, Flavio;m;1467;
Andreis, Olga;f;1468;
Andreo, Joan Francesc;m;1469;
Andréoni, Marc;m;1470;
Andrés López, Ángel de;m;1471;
Andrés, Alfonso;m;1472;
Andrés, Elías;;1473;
Andrés, Elisa de;;1474;
Andrés, Elvira;f;1475;
Andrés, Gumersindo;m;1476;
Andrés, José;m;1477;
Andrés, Josep Maria;;1478;
Andrés, Luis;m;1479;
Andrés, Manuel;m;1480;
Andrés, Marc;;1481;
Andrés, Ramón;m;1482;
Andrés, Raúl;m;1483;
Andrés, Santi;;1484;
Andrés, Sergi;m;1485;
Andrés, Silvia;f;1486;
Andrés, Valeriano;m;1487;
Andress, Ursula;f;1488;
Andreu, Ampa;f;1489;
Andreu, Anne;f;1490;
Andreu, Blanca;f;1491;
Andreu, Carles;;1492;
Andreu, Cristina Botella;f;1493;
Andreu, Cristina;f;1494;
Andreu, Felip;m;1495;
Andreu, Javier;m;1496;
Andreu, José;m;1497;
Andreu, Juan;;1498;
Andreu, Màgic;m;1499;
Andreu, Natividad;f;1500;
Andreu, Rosa;f;1501;
Andreu, Simó;m;1502;
Andreu, Simón;m;1503;
Andreu, Toni;;1504;
Andreu, Tono;m;1505;
Andreu, Vicenç;m;1506;
Andrews, Anthony;m;1507;
Andrews, Dana;m;1508;
Andrews, Jim;;1509;
Andrieu, Jessica;f;1510;
Androic, Miljenka;f;1511;
Andrzejewski, Jerzy;;1512;
Andueza, Asier;;1513;
Andueza, Jon;m;1514;
Andueza, Juana;f;1515;
Andújar, Gabriel;m;1516;
Andújar, Gemma;f;1517;
Andújar, Joaquín;;1518;
Andújar, Jordi;m;1519;
Andujar, Mahue;f;1520;
Andura, Fernanda;;1521;
Anel, Luis;;1522;
Anémone;f;1523;
Aneri, Joaquín;;1524;
Anette;f;1525;
Angarita, Mauricio;m;1526;
Angel, Kelan;m;1527;
Angel, Miguel;;1528;
Ángel, Miguel;m;1529;
Angel;f;1530;
Angelat, Josep Maria;m;1531;
Angelat, Marta;f;1532;
Angelelli, Guillermo;m;1533;
Angelica, Aida;f;1534;
Angélica, Norma;f;1535;
Angélica, Ofelia;f;1536;
Angelino, Joel;m;1537;
Angelino, Rob E.;m;1538;
Ángelita;;1539;
Angelita;f;1540;
Angelito;m;1541;
Angeloni, Gianni;m;1542;
Angelopoulos, Theodoros;m;1543;
Angelov, Pavel;m;1544;
Angelova, Yevgeniya;f;1545;
Angelucci, Gianfranco;m;1546;
Angie;f;1547;
Anglada, Dàrius;m;1548;
Anglada, Eduard;;1549;
Anglada, Eugeni;;1550;
Anglada, Fernando;;1551;
Anglada, Pere;;1552;
Anglada, Rafael;m;1553;
Anglada, Salvador;m;1554;
Anglada, Toni;;1555;
Anglarill, Elisabeth;f;1556;
Anglas, Pere;m;1557;
Anglés, Marc;;1558;
Anglès, Mari Carmen;;1559;
Anglès, Mercè;f;1560;
Angli, Maria;f;1561;
Angosse, Ginette;f;1562;
Angrisano, Franco;m;1563;
Anguita, Ana;f;1564;
Anguita, Eduardo;;1565;
Anguita, Julio;m;1566;
Anguita, Sergio;m;1567;
Angulo, Álex;m;1568;
Angulo, Ángeles;;1569;
Angulo, Carola;m;1570;
Angulo, Francisco;m;1571;
Angulo, José Antonio;;1572;
Angulo, Liliano;m;1573;
Angulo, Lourdes;;1574;
Angulo, Pablo;m;1575;
Angulo, Paco;m;1576;
Anichini, Alessandro;m;1577;
Anido, Javier;m;1578;
Anillo Estudillo, Juani;f;1579;
Anillo Estudillo, Pili;f;1580;
Anilo, Pablo;;1581;
Anka, Elsa;f;1582;
Annabelle;f;1583;
Annaud, Monique;f;1584;
Annet, Rodney;;1585;
Annette, Jacqueline;;1586;
Anniballi, Francesco;m;1587;
Annichini, Gianfranco;m;1588;
Annicy, Renèe;f;1589;
Annis, Francesca;f;1590;
Annoni, Jean-Marie;m;1591;
Añón, Anxo Pérez;;1592;
Añón, Juan José;;1593;
Anonymous;;1594;
Anoro, Manel;m;1595;
Anouchka;f;1596;
Anrubia, Enrique;m;1597;
Anson, Gelo;m;1598;
Ansorena, Jose Inazio;;1599;
Antaud, Jorge;;1600;
Antelo, Irene;f;1601;
Antepara, Claudia;f;1602;
Antequera, Félix;m;1603;
Antequera, José;m;1604;
Anthon, William;m;1605;
Anthony, Anna;;1606;
Anthony, Jason;m;1607;
Anthony, Tony;m;1608;
Anticoli, Mario;;1609;
Anticoli, Maurizio;;1610;
Antoci, Emidio;m;1611;
Antoine, Denis;m;1612;
Antolinos, Jean;m;1613;
Antón Castrillo, Paulino;m;1614;
Antón Pacheco, Ana;f;1615;
Antón, Cari;f;1616;
Antón, Caridad;f;1617;
Antón, Celedonio;m;1618;
Antón, David M.;m;1619;
Antón, Gabriel J.;;1620;
Anton, Graciela;f;1621;
Antón, Guillermo;m;1622;
Antón, José Luis;;1623;
Antón, Juan Carlos;m;1624;
Antón, Milagros;f;1625;
Antón, Sabina Díaz;f;1626;
Antonaccio, Debbie;;1627;
Antonelli, Carla;f;1628;
Antonelli, Ennio;m;1629;
Antonelli, Franco;;1630;
Antonelli, Laura;f;1631;
Antonelli, Roberto;m;1632;
Antoñete;m;1633;
Antonina, Leontina;f;1634;
Antonini, Artemio;m;1635;
Antonini, Patrizia;;1636;
Antonio Gades, Compañía;m;1637;
Antonio de Miguel, José;m;1638;
António, Jorge;m;1639;
Antonio, José;m;1640;
Antonio, Tony;m;1641;
Antonio;m;1642;
Antonioni, Michelangelo;m;1643;
Antonov, Ivo;m;1644;
Antonutti, Omero;m;1645;
Antuña, Eduardo;m;1646;
Antúnez, Corina;f;1647;
Antúnez, Fernando;m;1648;
Antúnez, Javier;m;1649;
Antúnez, Marcel;m;1650;
Antúnez, Marcel·lí;m;1651;
Antúnez, Santiago;m;1652;
Anunzibay, Blanca;;1653;
Anwar, Gabrielle;f;1654;
Apa, Orlando;m;1655;
Apack, Françoise;;1656;
Apaolaza, Joseba;m;1657;
Aparici, Raúl;m;1658;
Aparici, Sergio;m;1659;
Aparicio Adaro, Carlos;;1660;
Aparicio, Alberto;m;1661;
Aparicio, Alfonso;m;1662;
Aparicio, Amelia;f;1663;
Aparicio, Fernando;m;1664;
Aparicio, Florencio;;1665;
Aparicio, Jesús;m;1666;
Aparicio, Jorge;;1667;
Aparicio, Laura;f;1668;
Aparicio, Rafaela;f;1669;
Aparicio, Raquel;f;1670;
Aparicio, Sonsoles;;1671;
Aparisi, Enrique;;1672;
Aparissi, Alex;m;1673;
Apecetchea, Fran;;1674;
Apecetxea, Fran;f;1675;
Apilánez, Blanca;f;1676;
Apilánez, Jaime;m;1677;
Apo, Consuelo;f;1678;
Apo, Paloma Loribo;f;1679;
Apolito, Cesare;m;1680;
Aponte, Christopher B.;m;1681;
Aponte, Fernando;;1682;
Aponte, Tito;m;1683;
Aporta, José;m;1684;
Appetecchia, Ennio;;1685;
Appicella, Antonio;m;1686;
Appleby, Steven;m;1687;
Apprederis, Franck;;1688;
Aprasidze, Vaja;m;1689;
Aptekar, Richard;m;1690;
Apuy, Otto;m;1691;
Aquilino;m;1692;
Aquilio;m;1693;
Aquino, Sonia;f;1694;
Arabolaza, Ana;;1695;
Aragay, Tomàs;m;1696;
Aragón Gaby, Gabriel;m;1697;
Aragón Miliki, Emilio;m;1698;
Aragón, Adrián;m;1699;
Aragón, Ana;f;1700;
Aragón, Angélica;f;1701;
Aragón, Carmen;f;1702;
Aragón, Emilio;m;1703;
Aragón, Germán;;1704;
Aragón, Juan Sebastián;m;1705;
Aragón, Luchi;f;1706;
Aragon, Maria;;1707;
Aragón, Rody;m;1708;
Aragonés, José María;;1709;
Aragonés, Marc;m;1710;
Aragonés, Oriol;m;1711;
Aragoneses, Julián;;1712;
Araguetes, Paco;m;1713;
Aragunde, Matías;m;1714;
Araguzo, Irene;f;1715;
Arahuete, Francisco;m;1716;
Araissi, Hamid;;1717;
Araiza, Raúl;m;1718;
Aramburu, Mikel;m;1719;
Aramburu, Nagore;f;1720;
Aramburuzabala, Mikel;;1721;
Arana, Elena;f;1722;
Arana, Hugo;m;1723;
Arana, Lorenzo;m;1724;
Araña, Miguel;m;1725;
Arana, Rafa;m;1726;
Aranaz, Ignacio;;1727;
Aranburu, Jose Luis;m;1728;
Aranburu, Karmele;f;1729;
Aranburu, Miren;f;1730;
Aranburu, Pepi;f;1731;
Arancha;f;1732;
Arancio, Gilda;f;1733;
Aranda, Ángel;m;1734;
Aranda, Arlen;f;1735;
Aranda, Asunción;f;1736;
Aranda, Javier;m;1737;
Aranda, Joan;m;1738;
Aranda, Manuel Bautista;m;1739;
Aranda, Manuel;m;1740;
Aranda, Maria;f;1741;
Aranda, Palmiro;m;1742;
Aranda, Sílvia;f;1743;
Aranda, Vicente;m;1744;
Aranda, Xevi;;1745;
Arandia, Alfonso;m;1746;
Araneda, Jorge;m;1747;
Arànega, Mercè;f;1748;
Arango, Ernesto;m;1749;
Arango, Juan Carlos;m;1750;
Arango, Luis Eduardo;m;1751;
Arango, Maité;;1752;
Arango, Paco;m;1753;
Arango, Román;;1754;
Aranguiz, Manuel;m;1755;
Aranguren, Bárbara;f;1756;
Aranguren, Ignacio;m;1757;
Aranguren, Jesús;;1758;
Aranguren, Johnny;m;1759;
Aranguren, Pablo;;1760;
Aranguren, Sonsoles;f;1761;
Arantza;f;1762;
Aranza, Fabián;m;1763;
Aranzabal, Txomin;m;1764;
Aras, Mireia;;1765;
Arau, Alfonso;m;1766;
Arau, Carlos;m;1767;
Arau, Emilia;;1768;
Arau, Rossana;;1769;
Araújo, Afonso;m;1770;
Araujo, Amadeu;m;1771;
Araujo, Eduardo;;1772;
Araújo, Inmaculada G.;f;1773;
Araújo, Leonor;f;1774;
Araujo, Luis;m;1775;
Araujo, Maria;f;1776;
Araujo, Orlando;;1777;
Arauzo, Stella;f;1778;
Araya, Claudio;m;1779;
Araya, Sebastian;m;1780;
Arazandi, Íñígo de;;1781;
Arazola, Javier;m;1782;
Arbas, Zerrin;f;1783;
Arbelo, Rosana;f;1784;
Arbert, José;m;1785;
Arbex, Carmen;f;1786;
Arbide, Eduardo;;1787;
Arbier, Josette;f;1788;
Arbilla, Marcelo;m;1789;
Arbogast, Thierry;m;1790;
Arboleda, Rafa;m;1791;
Arbolí, Teresa;f;1792;
Arbonés, Daniel;;1793;
Arbones, Daniel;m;1794;
Arbos, Antonio;m;1795;
Arbós, Cesc;m;1796;
Arbós, Eduard;m;1797;
Arbués, Juan;m;1798;
Arca, Fernando;;1799;
Arcalli, Franco;m;1800;
Arcanel, Yves;m;1801;
Arcangeli, Domiziano;m;1802;
Arcaraz, Luis;m;1803;
